nbVertex = 20;
c = [
	[0.0, 125.01923662012638, 97.36054324120019, 182.29048107428076, 114.31024498243208, 144.15455691118342, 169.89902959033336, 170.01156020205906, 91.38315106783325, 24.75944513835835, 175.62543571309166, 52.13396396705121, 137.41189599914392, 119.16134085875495, 100.71126272184893, 173.40290256878384, 85.23115440787649, 68.84486132924242, 164.09071173323332, 94.54768273800505],
	[125.01923662012638, 0.0, 162.12201611522258, 142.85792390760975, 187.6243550385044, 205.3025062995057, 134.58541062562554, 115.15021956404567, 35.73210661939616, 149.65211432925076, 133.09583242338104, 177.09617704164225, 12.417224390318191, 112.0524079731028, 25.501516498145673, 149.34289506226116, 183.98816538033196, 177.01690442398592, 179.52402552219198, 166.43200566556658],
	[97.36054324120019, 162.12201611522258, 0.0, 126.80294764247328, 25.542437444245113, 48.62480808881118, 115.91568445461124, 131.0044325228878, 143.82278194297547, 96.58606498142177, 124.86335987923975, 110.78004299678754, 171.73526286874434, 73.78143102044035, 148.02376464170206, 109.69025200370804, 45.97589101181442, 59.03413076939035, 76.84797118197517, 8.582776140652042],
	[182.29048107428076, 142.85792390760975, 126.80294764247328, 0.0, 143.22718489059932, 136.7390569157987, 12.412036101036477, 29.51052038501465, 154.4286718319262, 196.63125029265035, 9.774079630999339, 220.4997368846322, 143.55410744949032, 63.66057126733745, 149.92427262594387, 20.535557008865037, 172.17878437805345, 181.20195122401088, 74.31744750957756, 135.37129341715362],
	[114.31024498243208, 187.6243550385044, 25.542437444245113, 143.22718489059932, 0.0, 31.15806981430188, 133.33712755063453, 151.14725542731722, 168.62552532539598, 108.58296826001322, 142.65756785272123, 117.13966205780588, 197.27576765139273, 96.16111275617732, 173.14189616314934, 124.51508641296772, 42.15116926479029, 60.90975327713185, 82.39132238087288, 22.177152946855546],
	[144.15455691118342, 205.3025062995057, 48.62480808881118, 136.7390569157987, 31.15806981430188, 0.0, 128.7898984011562, 150.50097666344314, 190.33951473509788, 139.59010995005585, 138.30556779848317, 148.1042553441507, 213.86241309383294, 102.54549516044743, 193.6592810994419, 116.5754818527332, 72.29237486626705, 91.6622242067026, 66.33490149223353, 49.707528414757796],
	[169.89902959033336, 134.58541062562554, 115.91568445461124, 12.412036101036477, 133.33712755063453, 128.7898984011562, 0.0, 26.594781671169514, 144.20935538959773, 184.236474266078, 9.518306433766574, 208.18469655415063, 136.13530660866434, 51.26688263038315, 140.17114028624152, 17.53015710656565, 160.96191733998015, 169.4879134774916, 69.14358956579989, 124.45094578725602],
	[170.01156020205906, 115.15021956404567, 131.0044325228878, 29.51052038501465, 151.14725542731722, 150.50097666344314, 26.594781671169514, 0.0, 130.04137292463776, 187.19714026578234, 20.24416151737561, 212.8647305345028, 114.99490915096322, 58.833872221996124, 124.52134850789972, 44.093768378252825, 174.05598304208118, 179.9789253048785, 94.47011719353442, 139.25724054873788],
	[91.38315106783325, 35.73210661939616, 143.82278194297547, 154.4286718319262, 168.62552532539598, 190.33951473509788, 144.20935538959773, 130.04137292463776, 0.0, 116.14255050864205, 145.048718119151, 143.04592022837969, 47.91394408932633, 109.55926820260638, 10.244288703818698, 156.3102860233256, 158.36193578473282, 148.81950717466452, 176.19729890576826, 146.60500293052166],
	[24.75944513835835, 149.65211432925076, 96.58606498142177, 196.63125029265035, 108.58296826001322, 139.59010995005585, 184.236474266078, 187.19714026578234, 116.14255050864205, 0.0, 190.76703951527975, 28.018147278726325, 162.02867466240036, 132.9709189654544, 125.45319875590579, 185.70892607342833, 72.94284275208854, 53.8881385377066, 169.4184348735072, 91.77908367487552],
