nbVertex = 20;
c = [
	[0.0, 101.28444614873395, 55.078943634897584, 61.03709992838416, 48.751757156263615, 50.427645989810806, 120.69003102623047, 127.73956657183047, 69.22418514626217, 83.791379013541, 74.89518978626279, 43.78271976201705, 35.475921488364854, 124.05761319792089, 85.5985725257937, 11.874001443933514, 71.93611630426489, 107.42408592433937, 77.18440099783777, 135.60643416143412],
	[101.28444614873395, 0.0, 92.57460829932391, 161.35668223040324, 149.5620971569459, 143.2234778751446, 133.53660599073746, 154.7901053195662, 106.0354736388369, 87.60602593361763, 27.060155135518404, 57.53502733590491, 66.51383958166399, 63.22077619106088, 16.435014102779796, 92.97539629504016, 32.79426700040969, 19.200824243347284, 114.86200928327139, 41.063510301045746],
	[55.078943634897584, 92.57460829932391, 0.0, 104.37237774475732, 82.6341559776303, 63.645598222069204, 165.92964259108211, 177.29284419679496, 116.61434646640164, 121.40512556745253, 68.15990685328872, 52.742795592786536, 56.81988450770936, 84.59120741109163, 82.61608637392023, 44.27622043630814, 60.6432023582188, 88.19610149829624, 125.91067389560736, 133.44945470620652],
	[61.03709992838416, 161.35668223040324, 104.37237774475732, 0.0, 24.68420673605617, 51.38429069894367, 138.73040449011955, 134.59103375716242, 94.53760242142756, 120.43620999290418, 135.52083412296494, 104.331313612693, 94.84292426403763, 183.16993936449174, 145.26197392364244, 71.54611506905594, 132.92580458447082, 168.41135550704874, 96.92201918820369, 192.98739904617688],
	[48.751757156263615, 149.5620971569459, 82.6341559776303, 24.68420673605617, 0.0, 26.764154592260848, 148.88180726208833, 148.42247429778, 100.36243262565269, 122.85231588953309, 122.80766674089867, 92.07719183176015, 84.22694205332607, 164.32087054192803, 134.13736706591374, 56.71492820807312, 118.99843449877844, 154.1936255003457, 104.9570677760092, 184.34883278220715],
	[50.427645989810806, 143.2234778751446, 63.645598222069204, 51.38429069894367, 26.764154592260848, 0.0, 165.48903671474812, 168.07567416628666, 114.77188953292412, 133.2048138752778, 116.19227576092575, 87.78840988190842, 82.7307600910777, 148.0070120384932, 129.13714038626605, 52.977064766230995, 110.91232338530294, 144.57823191727755, 121.0182424205399, 181.06088096650643],
	[120.69003102623047, 133.53660599073746, 165.92964259108211, 138.73040449011955, 148.88180726208833, 165.48903671474812, 0.0, 24.446082731777906, 51.48442056425732, 48.31483916752937, 127.30757969193783, 117.29962532515928, 109.95033378625922, 192.72307019834784, 122.26632215900673, 126.4391634992633, 133.00156460595994, 152.05069663468072, 44.47095434045103, 133.26978280153386],
	[127.73956657183047, 154.7901053195662, 177.29284419679496, 134.59103375716242, 148.42247429778, 168.07567416628666, 24.446082731777906, 0.0, 60.74611748400145, 67.48489970962667, 145.96206443781332, 132.0266681931375, 123.38187417334179, 212.0203997384497, 142.44629615175, 135.2711724712514, 150.94556203093327, 172.8265083089101, 51.39607604135073, 157.06549921996458],
	[69.22418514626217, 106.0354736388369, 116.61434646640164, 94.53760242142756, 100.36243262565269, 114.77188953292412, 51.48442056425732, 60.74611748400145, 0.0, 28.72660927546514, 90.98663682440923, 72.3560935981464, 63.0478983472533, 156.70233020759514, 91.13432187842731, 75.42676128495434, 94.55094358643795, 121.83019600867662, 9.893178939376066, 121.32040141251191],
	[83.791379013541, 87.60602593361763, 121.40512556745253, 120.43620999290418, 122.85231588953309, 133.2048138752778, 48.31483916752937, 67.48489970962667, 28.72660927546514, 0.0, 79.09426551694071, 70.46717848443356, 64.58832750857451, 144.8317793033799, 74.96168018777333, 86.3841362027522, 84.6884444367058, 105.3938513501888, 33.164793411424874, 95.92216568652755],
