nbVertex = 10;
c = [
	[0.0, 174.30871258429121, 119.83710798381586, 98.13490994782548, 123.12693188062936, 183.5145656349348, 7.45653492283231, 149.19759496171588, 176.70773029371657, 78.84353369089952],
	[174.30871258429121, 0.0, 86.73286179694641, 134.67184784903853, 55.652466897594, 15.828331309301436, 168.4648022616557, 68.28129511929829, 107.76579535668786, 156.33522952540056],
	[119.83710798381586, 86.73286179694641, 0.0, 48.781405309293675, 74.2607903150307, 86.69190287888786, 116.83728091161669, 31.025910549308232, 61.04520649870371, 73.71504599480355],
	[98.13490994782548, 134.67184784903853, 48.781405309293675, 0.0, 110.78306956987876, 135.43480145430078, 98.14185620975306, 76.97628956524294, 85.31102987766104, 28.276580605406846],
	[123.12693188062936, 55.652466897594, 74.2607903150307, 110.78306956987876, 0.0, 68.91290702755246, 116.66623646058518, 77.5541348421076, 123.47197352483964, 124.39279258436082],
	[183.5145656349348, 15.828331309301436, 86.69190287888786, 135.43480145430078, 68.91290702755246, 0.0, 178.0212349610254, 63.50123535449738, 98.37327998939783, 158.92965027088076],
	[7.45653492283231, 168.4648022616557, 116.83728091161669, 98.14185620975306, 116.66623646058518, 178.0212349610254, 0.0, 145.65154110081775, 174.72102024312818, 80.646005830615],
	[149.19759496171588, 68.28129511929829, 31.025910549308232, 76.97628956524294, 77.5541348421076, 63.50123535449738, 145.65154110081775, 0.0, 46.01077550171136, 103.58793105211538],
	[176.70773029371657, 107.76579535668786, 61.04520649870371, 85.31102987766104, 123.47197352483964, 98.37327998939783, 174.72102024312818, 46.01077550171136, 0.0, 113.30397803282239],
	[78.84353369089952, 156.33522952540056, 73.71504599480355, 28.276580605406846, 124.39279258436082, 158.92965027088076, 80.646005830615, 103.58793105211538, 113.30397803282239, 0.0]
];
