nbVertex = 10;
c = [
	[0.0, 102.76988870640133, 143.07742864937083, 35.08116929570536, 60.84636028546283, 75.12832158153586, 26.233316001536405, 93.93691509677735, 86.38589887414197, 181.60699284313583],
	[102.76988870640133, 0.0, 112.1414395089583, 98.05079086653232, 115.72005081209932, 29.562811844485378, 81.13103910193678, 142.21771136605, 24.728372355014816, 100.6273583852884],
	[143.07742864937083, 112.1414395089583, 0.0, 111.12293954241494, 99.44171814434507, 121.29290795648826, 141.44524037407484, 95.50990932633454, 94.62609555653526, 78.90202834655044],
	[35.08116929570536, 98.05079086653232, 111.12293954241494, 0.0, 27.98643172281922, 76.76104563881287, 48.12426956745454, 62.16551789902205, 75.9421987358445, 159.22682933620436],
	[60.84636028546283, 115.72005081209932, 99.44171814434507, 27.98643172281922, 0.0, 98.99104729693774, 76.10498124735972, 34.181395726487, 91.61789708882198, 159.62119237041568],
	[75.12832158153586, 29.562811844485378, 121.29290795648826, 76.76104563881287, 98.99104729693774, 0.0, 52.05326435024855, 129.45104529738728, 27.758351237824982, 125.77141274919639],
	[26.233316001536405, 81.13103910193678, 141.44524037407484, 48.12426956745454, 76.10498124735972, 52.05326435024855, 0.0, 110.2863585838037, 68.89805214815829, 168.5550481068488],
	[93.93691509677735, 142.21771136605, 95.50990932633454, 62.16551789902205, 34.181395726487, 129.45104529738728, 110.2863585838037, 0.0, 117.5043992360081, 167.16874368374218],
	[86.38589887414197, 24.728372355014816, 94.62609555653526, 75.9421987358445, 91.61789708882198, 27.758351237824982, 68.89805214815829, 117.5043992360081, 0.0, 100.8060688946833],
	[181.60699284313583, 100.6273583852884, 78.90202834655044, 159.22682933620436, 159.62119237041568, 125.77141274919639, 168.5550481068488, 167.16874368374218, 100.8060688946833, 0.0]
];
