nbVertex = 10;
c = [
	[0.0, 71.35368240652858, 15.910712946260025, 30.427126140801985, 91.39963424528537, 41.37078056728906, 102.30901839273136, 88.98338406485354, 141.51740818244207, 111.62739049579675],
	[71.35368240652858, 0.0, 85.42548379690854, 50.25135429578068, 20.130711851073098, 39.65751759507233, 172.586812289659, 103.50007743035547, 118.80228624218427, 104.76377571437754],
	[15.910712946260025, 85.42548379690854, 0.0, 39.43576803687708, 105.2339508026257, 57.265449081190994, 91.4557869026672, 84.80174995232964, 155.9389377950507, 125.0015352835337],
	[30.427126140801985, 50.25135429578068, 39.43576803687708, 0.0, 68.79208210641183, 39.2166444429682, 130.77710547612543, 69.93356160357875, 146.53044163028505, 121.69042357819248],
	[91.39963424528537, 20.130711851073098, 105.2339508026257, 68.79208210641183, 0.0, 58.71816912290838, 192.70966912044807, 113.86260238893338, 121.59050608208574, 113.21327965100129],
	[41.37078056728906, 39.65751759507233, 57.265449081190994, 39.2166444429682, 58.71816912290838, 0.0, 136.40036352344143, 108.66902757468382, 107.38523246910617, 83.01609201218069],
	[102.30901839273136, 172.586812289659, 91.4557869026672, 130.77710547612543, 192.70966912044807, 136.40036352344143, 0.0, 160.04421208244716, 201.04857142426886, 165.67275707913853],
	[88.98338406485354, 103.50007743035547, 84.80174995232964, 69.93356160357875, 113.86260238893338, 108.66902757468382, 160.04421208244716, 0.0, 215.0169682316494, 191.5478436723648],
	[141.51740818244207, 118.80228624218427, 155.9389377950507, 146.53044163028505, 121.59050608208574, 107.38523246910617, 201.04857142426886, 215.0169682316494, 0.0, 35.37633421047052],
	[111.62739049579675, 104.76377571437754, 125.0015352835337, 121.69042357819248, 113.21327965100129, 83.01609201218069, 165.67275707913853, 191.5478436723648, 35.37633421047052, 0.0]
];
