nbVertex = 20;
c = [
	[0.0, 101.0209923917683, 135.37428217181167, 171.06636318517363, 200.50355721971175, 132.1440825879471, 116.84635335080236, 40.192462673603586, 83.26528891547723, 111.4985566815129, 161.4075331605722, 89.47532682786533, 125.65954223586382, 164.51355947624978, 51.275838817795524, 64.48395374503937, 133.86968130101238, 189.52270954473153, 61.195236627049326, 163.47579616258105],
	[101.0209923917683, 0.0, 98.1800558202487, 148.33704370234778, 184.93989209467136, 216.90594245664465, 50.75660752790649, 82.51599900509153, 129.64380871819276, 11.25449102083638, 205.8000628563496, 150.49084197876496, 99.4237517247451, 201.26929057624955, 87.23774991188975, 163.34165464724526, 132.633983138083, 189.64620995469156, 41.67914250749404, 167.988446765342],
	[135.37428217181167, 98.1800558202487, 0.0, 50.22604555119461, 86.8967805617448, 189.56041239094193, 48.77520173140987, 95.45205518485176, 93.02807340271886, 103.76525118893457, 137.75754701839028, 116.00117022517568, 13.789283746334394, 127.80258377057237, 86.31796755535605, 194.93559951925843, 48.544593804192886, 95.2175123122846, 112.40007409311059, 78.20369678602249],
	[171.06636318517363, 148.33704370234778, 50.22604555119461, 0.0, 36.68019723744112, 190.9882960314351, 98.86779162951511, 131.3538179699163, 106.46785684308367, 153.97356995081893, 117.12720860391097, 124.32636999987395, 50.94290700923243, 103.73472646353514, 119.79057967721334, 223.97856815966, 42.04928482036373, 50.405832316901524, 159.29105474197453, 44.49040198108307],
	[200.50355721971175, 184.93989209467136, 86.8967805617448, 36.68019723744112, 0.0, 199.1153228727931, 135.54192308768054, 161.91124936116955, 127.57613561518015, 190.65280293926222, 113.21467403307349, 140.8918349028583, 86.6464274022994, 98.29827392110376, 149.6979942824192, 248.72226610522503, 66.66025453700482, 29.940997298757217, 194.30778634325247, 45.34198148426835],
	[132.1440825879471, 216.90594245664465, 189.56041239094193, 190.9882960314351, 199.1153228727931, 0.0, 205.25789024674236, 134.49140733783182, 97.86100666179892, 228.15238860766243, 94.3578977370475, 74.08335582063093, 175.77384547561016, 108.11511583378889, 130.3952502009899, 117.23808698244488, 151.57138473917848, 172.65866619595894, 185.84216074542525, 154.24847461934792],
	[116.84635335080236, 50.75660752790649, 48.77520173140987, 98.86779162951511, 135.54192308768054, 205.25789024674236, 0.0, 82.72849659984927, 108.72398597482876, 55.22473040548537, 173.27400209283752, 132.33087736506164, 53.12002526959125, 165.9362202736121, 79.72756342598986, 181.05262577678394, 90.10342207585724, 143.16823992157546, 75.02028155092542, 123.88033323953687],
	[40.192462673603586, 82.51599900509153, 95.45205518485176, 131.3538179699163, 161.91124936116955, 134.49140733783182, 82.72849659984927, 0.0, 56.585048054692, 93.77048968243781, 138.33209793103313, 72.28036370030533, 85.48176206710133, 138.27423992042904, 12.698425837092303, 100.63474161000944, 95.66221725189102, 153.2392569362676, 54.44808650454825, 127.38687478930277],
	[83.26528891547723, 129.64380871819276, 93.02807340271886, 106.46785684308367, 127.57613561518015, 97.86100666179892, 108.72398597482876, 56.585048054692, 0.0, 140.42358359940647, 81.75529417972267, 23.852052102758126, 79.32285651560113, 82.3982932944011, 45.88229242099039, 121.61485190726479, 64.45527938520516, 110.7373594891948, 109.85375952210329, 85.21243865615942],
	[111.4985566815129, 11.25449102083638, 103.76525118893457, 153.97356995081893, 190.65280293926222, 228.15238860766243, 55.22473040548537, 93.77048968243781, 140.42358359940647, 0.0, 215.81543413522314, 161.4911301881475, 106.26624967984495, 210.90911305367223, 98.39634559686556, 173.18505235224623, 140.70853557300066, 196.78552416548442, 51.234096631011155, 175.8177843783204],
