nbVertex = 10;
c = [
	[0.0, 142.03578412752574, 121.67406632956929, 172.6370074865292, 34.11583311129499, 81.39744207061835, 112.31252216501422, 134.5616819816788, 46.865835232660565, 100.81762786450204],
	[142.03578412752574, 0.0, 38.518640644058536, 45.50005676859058, 121.96513109610504, 107.79920138224387, 52.51863217128639, 73.35872292480336, 115.40454642758661, 57.7756831909537],
	[121.67406632956929, 38.518640644058536, 0.0, 83.99032767344325, 110.13805053347991, 71.70552962090304, 14.534970707912299, 98.5622432440655, 107.47082442122694, 23.143122972650975],
	[172.6370074865292, 45.50005676859058, 83.99032767344325, 0.0, 146.34723077831003, 151.4555826164564, 97.7830952678082, 61.5631981721519, 136.80284239784964, 101.93366662692436],
	[34.11583311129499, 121.96513109610504, 110.13805053347991, 146.34723077831003, 0.0, 92.08883702319689, 104.38784863598171, 102.55558524321768, 12.769712924430609, 93.34235301280174],
	[81.39744207061835, 107.79920138224387, 71.70552962090304, 151.4555826164564, 92.08883702319689, 0.0, 57.306158608211426, 144.11576468593532, 98.16652728856977, 50.0375036503755],
	[112.31252216501422, 52.51863217128639, 14.534970707912299, 97.7830952678082, 104.38784863598171, 57.306158608211426, 0.0, 106.92279597414158, 103.34493081252366, 11.50510303104418],
	[134.5616819816788, 73.35872292480336, 98.5622432440655, 61.5631981721519, 102.55558524321768, 144.11576468593532, 106.92279597414158, 0.0, 90.62706796929824, 104.21973694418179],
	[46.865835232660565, 115.40454642758661, 107.47082442122694, 136.80284239784964, 12.769712924430609, 98.16652728856977, 103.34493081252366, 90.62706796929824, 0.0, 92.80868624474826],
	[100.81762786450204, 57.7756831909537, 23.143122972650975, 101.93366662692436, 93.34235301280174, 50.0375036503755, 11.50510303104418, 104.21973694418179, 92.80868624474826, 0.0]
];
