nbVertex = 20;
c = [
	[0.0, 99.43080247303399, 127.0223590389482, 66.88951512474642, 94.30090492733594, 98.52772190114162, 113.63525417715279, 47.50536591776578, 51.655640153345935, 115.80650947082357, 89.25212311980596, 85.51747378959591, 70.84482579227215, 108.11933020562459, 89.52632541739403, 72.25440298558077, 109.52721289479737, 39.61936168273882, 9.753672273581625, 49.601909866866656],
	[99.43080247303399, 0.0, 221.7766478033464, 49.85512630940602, 76.37886847201072, 196.89740788360234, 197.28093284192977, 80.6128548970377, 109.73997678311898, 212.06330485304244, 157.34249235850902, 136.3250642625238, 150.24533807617547, 37.902459169649255, 28.63491216878848, 171.46577391890432, 108.35434300290109, 133.88947060959345, 89.91648561849541, 114.24285734484985],
	[127.0223590389482, 221.7766478033464, 0.0, 193.84040171901745, 182.4267455018864, 36.419103818009894, 45.75894927856255, 169.89396719674227, 156.94021895668715, 13.733468851128679, 156.0245716293532, 174.53359717799657, 134.87928796277532, 218.13262034473357, 203.96921378230698, 73.20866927433907, 173.75490565607757, 111.42401675145089, 135.0732695880143, 150.93941848419186],
	[66.88951512474642, 49.85512630940602, 193.84040171901745, 0.0, 98.51149024128539, 164.07057012424914, 178.51774484253752, 32.3242431384309, 61.036301469353916, 182.37813407054117, 107.8460328423393, 86.4970886680855, 102.54924619624876, 79.68962230183564, 61.24894643868877, 133.5434575835502, 127.36426746356466, 92.55874119700347, 59.60996324413665, 66.14865019991203],
	[94.30090492733594, 76.37886847201072, 182.4267455018864, 98.51149024128539, 0.0, 168.48856979850416, 146.60508708833532, 112.47934405277438, 135.15064166600567, 176.4948894538075, 180.5504492289914, 169.53769418227463, 164.443635724974, 47.23465087055005, 47.75953473026374, 156.4585842763155, 31.97652680006395, 133.3539501835136, 86.41415915343514, 136.25501440250093],
	[98.52772190114162, 196.89740788360234, 36.419103818009894, 164.07057012424914, 168.48856979850416, 0.0, 61.32267245007878, 137.77668913183953, 122.32593845235863, 22.686040394482898, 119.62944771820743, 138.32169902508252, 98.48662397509301, 198.47669240946274, 182.38481933125135, 36.97588607425589, 166.16275285690395, 76.93773356430741, 107.5141930268942, 116.14733584107917],
	[113.63525417715279, 197.28093284192977, 45.75894927856255, 178.51774484253752, 146.60508708833532, 61.32267245007878, 0.0, 160.7443261326862, 155.61371374350415, 49.17694132539442, 168.36186224615645, 180.7550701488451, 145.41653641549556, 187.06268008506746, 175.59857944227446, 87.50626905066255, 133.1908712923549, 113.17399829848539, 119.28596249860453, 150.5948878566741],
	[47.50536591776578, 80.6128548970377, 169.89396719674227, 32.3242431384309, 112.47934405277438, 137.77668913183953, 160.7443261326862, 0.0, 29.12825396073185, 157.60139298903326, 77.00425287294793, 58.92258384113607, 70.26473182160152, 105.26730593988505, 85.54384245250303, 104.8576554526927, 136.90165180729372, 62.859057759249374, 44.33972907353194, 33.897192662530436],
	[51.655640153345935, 109.73997678311898, 156.94021895668715, 61.036301469353916, 135.15064166600567, 122.32593845235863, 155.61371374350415, 29.12825396073185, 0.0, 143.8078519123852, 48.26010131111902, 34.967955297594266, 41.87515035473821, 133.2025827978255, 113.33484695021602, 86.58408612001794, 156.21560938799908, 45.52841791025587, 54.08365371340712, 6.47314317417403],
	[115.80650947082357, 212.06330485304244, 13.733468851128679, 182.37813407054117, 176.4948894538075, 22.686040394482898, 49.17694132539442, 157.60139298903326, 143.8078519123852, 0.0, 142.29607984946642, 160.8761181640874, 121.15722267646127, 210.2652582759888, 195.37931833295502, 59.5264153846156, 170.09879129058785, 98.28117596717793, 124.19857094135537, 137.74463204249744],
