V = [
	[0.0, 156.2980952507915, 94.79075380221612, 332.2981949029272, 130.66832107943642, 207.8053627825962, 288.65680255736976, 289.0393060233836, 83.50880299086434, 6.130301235593769, 308.4429366941329, 27.179501989177947, 188.82029162079544, 141.99425155256387, 101.42758439029278, 300.6856661927915, 72.64349681699284, 47.39614931442619, 269.2576167711908, 89.39264311126459],
	[156.2980952507915, 0.0, 262.8354810926449, 204.08386423192417, 352.02898603614756, 421.49119092858587, 181.1323275326824, 132.59573065647928, 12.767834434598951, 223.95755323215144, 177.1450060847273, 313.63055922764704, 1.5418746155951297, 125.55742132570676, 6.503273437051961, 223.0330030557755, 338.5164500002039, 313.34984451850573, 322.28875739692637, 276.99612509863186],
	[94.79075380221612, 262.8354810926449, 0.0, 160.78987530819822, 6.524161105931749, 23.643719616737172, 134.36445902581002, 171.62161340643868, 206.84992605816674, 93.28867948595429, 155.90858640332542, 122.72217926370098, 294.93000512596717, 54.43699563423998, 219.11034898702007, 120.31951384636977, 21.13782554330238, 34.85028595697481, 59.056106747856866, 0.7366404628054596],
	[332.2981949029272, 204.08386423192417, 160.78987530819822, 0.0, 205.14026491685922, 186.97569686222036, 1.5405864017343283, 8.708708133943654, 238.4821468377276, 386.6384859165091, 0.9553263263311619, 486.2013396619204, 206.07781765619816, 40.526683340837515, 224.77287522418345, 4.21709101664346, 296.45533789904226, 328.3414712738882, 55.23083004338817, 183.25387081433104],
	[130.66832107943642, 352.02898603614756, 6.524161105931749, 205.14026491685922, 0.0, 9.708253145529099, 177.78789583454184, 228.45492823210677, 284.34567791265766, 117.90260996155038, 203.51181665653766, 137.21700427016967, 389.177285024463, 92.4695960650625, 299.7811620697079, 155.0400674442882, 17.767210703890022, 37.09998044281074, 67.88330003668925, 4.918261128282237],
	[207.8053627825962, 421.49119092858587, 23.643719616737172, 186.97569686222036, 9.708253145529099, 0.0, 165.86837930180138, 226.50543976650258, 362.2913086959254, 194.85398795868682, 191.28430084060824, 219.34870451045387, 457.37131734317245, 105.15578577701349, 375.03917155952666, 135.89842969196928, 52.26187463804881, 84.01963346519817, 44.00319155984326, 24.70838381103954],
	[288.65680255736976, 181.1323275326824, 134.36445902581002, 1.5405864017343283, 177.78789583454184, 165.86837930180138, 0.0, 7.072824121371739, 207.96338181883306, 339.4307844999522, 0.9059815736708217, 433.40867879343784, 185.3282170543505, 26.282932546374816, 196.47948569145203, 3.073064081808742, 259.087388337626, 287.26152814953684, 47.80835978043791, 154.88037907342536],
	[289.0393060233836, 132.59573065647928, 171.62161340643868, 8.708708133943654, 228.45492823210677, 226.50543976650258, 7.072824121371739, 0.0, 169.10758672124712, 350.4276932368699, 4.098260755415916, 453.1139350552649, 132.23829130638288, 34.61424520634167, 155.05566234225822, 19.442604097950092, 302.95485232745256, 323.9241355389903, 89.24603042560129, 193.9257904524905],
	[83.50880299086434, 12.767834434598951, 206.84992605816674, 238.4821468377276, 284.34567791265766, 362.2913086959254, 207.96338181883306, 169.10758672124712, 0.0, 134.8909203865247, 210.39130628008928, 204.62135293983965, 22.957460381950895, 120.03233249090637, 1.0494545104718738, 244.32905516693862, 250.78502705487844, 221.47245715710025, 310.4548814168865, 214.93026884258265],
	[6.130301235593769, 223.95755323215144, 93.28867948595429, 386.6384859165091, 117.90260996155038, 194.85398795868682, 339.4307844999522, 350.4276932368699, 134.8909203865247, 0.0, 363.92063365424303, 7.850165769323994, 262.5329141285398, 176.81265290517436, 157.385050780888, 344.8780522334607, 53.20658308755916, 29.039314750590595, 287.026060749888, 84.23400200199802],
