nbVertex = 10;
c = [
	[0.0, 22.735628217639285, 89.95919014399183, 45.59857022485344, 95.78985394261028, 114.60410308738851, 11.011604282336377, 68.7438324984288, 84.15382931725956, 4.6440721749397795],
	[22.735628217639285, 0.0, 96.84860340169405, 66.44648456340447, 106.14774519780269, 132.9916862392299, 28.84084567753426, 46.54206914669166, 101.42584764186905, 18.473168369989498],
	[89.95919014399183, 96.84860340169405, 0.0, 70.35437783036141, 17.721838513230683, 176.1588915933547, 79.21672698164313, 113.83670462125093, 154.1225177704275, 89.26243771058127],
	[45.59857022485344, 66.44648456340447, 70.35437783036141, 0.0, 67.63865632927337, 106.23525217824378, 37.6205332503285, 108.09754027215187, 83.97652624844604, 48.735368208058325],
	[95.78985394261028, 106.14774519780269, 17.721838513230683, 67.63865632927337, 0.0, 170.62532120999478, 84.78283353672377, 128.1131050943924, 151.19279124504783, 95.9225585360905],
	[114.60410308738851, 132.9916862392299, 176.1588915933547, 106.23525217824378, 170.62532120999478, 0.0, 118.20321696931951, 177.86214513298086, 32.20560377876842, 119.02223203949],
	[11.011604282336377, 28.84084567753426, 79.21672698164313, 37.6205332503285, 84.78283353672377, 118.20321696931951, 0.0, 71.94387172983576, 88.97107691548352, 12.084868382053845],
	[68.7438324984288, 46.54206914669166, 113.83670462125093, 108.09754027215187, 128.1131050943924, 177.86214513298086, 71.94387172983576, 0.0, 145.82864911768206, 64.18701680039682],
	[84.15382931725956, 101.42584764186905, 154.1225177704275, 83.97652624844604, 151.19279124504783, 32.20560377876842, 88.97107691548352, 145.82864911768206, 0.0, 88.40324038409118],
	[4.6440721749397795, 18.473168369989498, 89.26243771058127, 48.735368208058325, 95.9225585360905, 119.02223203949, 12.084868382053845, 64.18701680039682, 88.40324038409118, 0.0]
];
