nbVertex = 10;
c = [
	[0.0, 134.789683447311, 160.3150786939236, 85.895932203785, 187.01640572513568, 105.26600172194784, 147.4571441086711, 128.73389152907214, 159.75508557960657, 60.72074931960767],
	[134.789683447311, 0.0, 142.109072842439, 49.01559168382021, 60.45848178654061, 167.03212801723518, 68.12180438039378, 59.21767015669437, 62.73989010623588, 94.4530501331837],
	[160.3150786939236, 142.109072842439, 0.0, 136.8930933252411, 137.31110161673416, 87.7359285805797, 78.87869936479187, 82.89813678055573, 94.01868247296757, 175.91036150098677],
	[85.895932203785, 49.01559168382021, 136.8930933252411, 0.0, 105.0219370390491, 134.83054246755952, 83.85299123679589, 66.0760889774141, 88.98466996729397, 51.204757966614],
	[187.01640572513568, 60.45848178654061, 137.31110161673416, 105.0219370390491, 0.0, 191.59511252645717, 61.841337645616434, 70.72041306776268, 44.342988144903224, 153.96420646004267],
	[105.26600172194784, 167.03212801723518, 87.7359285805797, 134.83054246755952, 191.59511252645717, 0.0, 131.19896546150414, 121.21694691352884, 149.0118429681864, 148.70825027677395],
	[147.4571441086711, 68.12180438039378, 78.87869936479187, 83.85299123679589, 61.841337645616434, 131.19896546150414, 0.0, 19.126087578158483, 17.874924007124772, 133.9326615646765],
	[128.73389152907214, 59.21767015669437, 82.89813678055573, 66.0760889774141, 70.72041306776268, 121.21694691352884, 19.126087578158483, 0.0, 32.05083360207312, 115.4052969486147],
	[159.75508557960657, 62.73989010623588, 94.01868247296757, 88.98466996729397, 44.342988144903224, 149.0118429681864, 17.874924007124772, 32.05083360207312, 0.0, 140.11489083982548],
	[60.72074931960767, 94.4530501331837, 175.91036150098677, 51.204757966614, 153.96420646004267, 148.70825027677395, 133.9326615646765, 115.4052969486147, 140.11489083982548, 0.0]
];
